"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-05-04 00:16:06","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:16:06","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:17:12","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:17:12","Info","Scan","kamelia","KTMMISLPRAJUPDS","","Scan started"
"2026-05-04 00:17:12","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:17:12","Info","Scan","kamelia","KTMFINLPABSARAF","","Scan started"
"2026-05-04 00:17:59","Success","Scan","kamelia","KTMMISLPRAJUPDS","","Scan completed successfully"
"2026-05-04 00:17:59","Success","Scan","kamelia","KTMFINLPABSARAF","","Scan completed successfully"
"2026-05-04 00:18:17","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:18:17","Info","Scan","kamelia","KTMMISLPJYOTIBH","","Scan started"
"2026-05-04 00:18:37","Success","Scan","kamelia","KTMMISLPJYOTIBH","","Scan completed successfully"
"2026-05-04 00:19:27","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 00:19:27","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-04 00:19:35","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-04 08:40:00","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:00","Info","Scan","kamelia","KTMMISLPRAJUPDS","","Scan started"
"2026-05-04 08:40:00","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:00","Info","Scan","kamelia","KTMFINDTBAMAMTA","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTASHISHT","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTBHATTAD","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTBHOGEND","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTBRACHIT","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTCHIRANJ","","Scan started"
"2026-05-04 08:40:01","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:01","Info","Scan","kamelia","PKRFCTDTCTISSUE","","Scan started"
"2026-05-04 08:40:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:02","Info","Scan","kamelia","PKRFCTDTCTSSERA","","Scan started"
"2026-05-04 08:40:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:02","Info","Scan","kamelia","PKRFCTDTDEEPAKK","","Scan started"
"2026-05-04 08:40:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:02","Info","Scan","kamelia","PKRFCTDTDEEPAKS","","Scan started"
"2026-05-04 08:40:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:02","Info","Scan","kamelia","PKRFCTDTFGSSERA","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:03","Info","Scan","kamelia","PKRFCTDTGAMRANA","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:03","Info","Scan","kamelia","PKRFCTDTGATE","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:03","Info","Scan","kamelia","PKRFCTDTHUMNATH","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:03","Info","Scan","kamelia","PKRFCTDTINDUGUR","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-04 08:40:03","Info","Scan","kamelia","PKRFCTDTMEDICAL","","Scan started"
"2026-05-04 08:40:03","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
