"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-05-02 01:04:27","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 01:04:27","Info","Scan","kamelia","KTMMISLPJYOTIBH","","Scan started"
"2026-05-02 01:04:38","Success","Scan","kamelia","KTMMISLPJYOTIBH","","Scan completed successfully"
"2026-05-02 01:09:06","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 01:09:06","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-02 01:09:12","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-02 01:51:15","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 01:51:15","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 02:12:43","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 02:12:43","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-02 02:12:48","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 02:12:48","Error","Scan","kamelia","KTMMISDTKUMARAR","","Scan failed: The term 'if' is not recognized as a name of a cmdlet, function, script file, or executable program.
Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"2026-05-02 10:02:30","Warning","General","kamelia","","","Get-ADUser fallback failed for snpl\000870 : Unable to contact the server. This may be because this server does not exist, it is currently down, or it does not have the Active Directory Web Services running."
"2026-05-02 10:43:14","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 10:43:14","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 10:48:20","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 10:48:20","Info","Scan","kamelia","KTMMISLPRAJUPDS","","Scan started"
"2026-05-02 10:48:20","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-02 10:48:20","Info","Scan","kamelia","KTMFINLPABSARAF","","Scan started"
