"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-05-01 09:04:35","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 09:04:35","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 09:10:00","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 09:10:00","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-01 09:10:07","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-01 09:46:10","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 09:46:10","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-01 09:46:15","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-01 09:50:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 09:50:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 10:30:32","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 10:30:32","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 11:28:52","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 11:28:52","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 12:48:52","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 12:48:52","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:33:19","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:33:19","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:34:25","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:34:25","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-01 14:34:28","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-01 14:37:38","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:37:39","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:43:08","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:43:08","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:44:56","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:44:56","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-01 14:44:59","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 14:44:59","Error","Scan","kamelia","KTMMISDTKUMARAR","","Scan failed: The term 'healthScore' is not recognized as a name of a cmdlet, function, script file, or executable program.
Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"2026-05-01 15:05:35","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-01 15:05:35","Info","Scan","kamelia","10.192.10.152","","Scan started"
