"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-05-05 00:07:26","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 00:07:26","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 00:39:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 00:39:02","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-05 00:39:10","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-05 09:02:35","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 09:02:35","Info","Scan","kamelia","SNVPLFCTLPAKASH","","Scan started"
"2026-05-05 09:03:02","Success","Scan","kamelia","SNVPLFCTLPAKASH","","Scan completed successfully"
"2026-05-05 09:04:29","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 09:04:29","Info","Scan","kamelia","KTMMISLPSHKUBER","","Scan started"
"2026-05-05 09:05:15","Success","Scan","kamelia","KTMMISLPSHKUBER","","Scan completed successfully"
"2026-05-05 09:52:24","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 09:52:24","Info","Scan","kamelia","KTMMISLPSHKUBER","","Scan started"
"2026-05-05 09:52:42","Success","Scan","kamelia","KTMMISLPSHKUBER","","Scan completed successfully"
"2026-05-05 09:54:10","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 09:54:10","Info","Scan","kamelia","KTMMISDTKUMARAR","","Scan started"
"2026-05-05 09:54:18","Success","Scan","kamelia","KTMMISDTKUMARAR","","Scan completed successfully"
"2026-05-05 09:58:02","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 09:58:02","Info","Scan","kamelia","KTMMISLPKARUNAS","","Scan started"
"2026-05-05 09:58:48","Success","Scan","kamelia","KTMMISLPKARUNAS","","Scan completed successfully"
"2026-05-05 12:59:52","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 12:59:52","Info","Scan","kamelia","KTMMISLPKARUNAS","","Scan started"
"2026-05-05 13:00:04","Success","Scan","kamelia","KTMMISLPKARUNAS","","Scan completed successfully"
"2026-05-05 18:51:48","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 18:51:48","Info","Scan","kamelia","ktmmislpanantps","","Scan started"
"2026-05-05 18:52:34","Success","Scan","kamelia","ktmmislpanantps","","Scan completed successfully"
"2026-05-05 18:53:06","Info","Database","kamelia","","","PostgreSQL initialized (ems_production)"
"2026-05-05 18:53:06","Info","Scan","kamelia","ktmmislpanantps","","Scan started"
"2026-05-05 18:53:26","Success","Scan","kamelia","ktmmislpanantps","","Scan completed successfully"
