"Timestamp","Severity","Category","User","Target","CorrelationId","Message"
"2026-04-28 12:10:58","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:10:58","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:10:58","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:10:58","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:16:15","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:16:15","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:16:15","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:16:15","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:17:10","Info","General","appuser","","","Request: GET /auth/login"
"2026-04-28 12:17:28","Info","General","appuser","","","Request: GET /auth/login"
"2026-04-28 12:27:01","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:27:01","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:27:01","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:27:01","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:28:27","Info","General","appuser","","","Request: POST /auth/login"
"2026-04-28 12:29:14","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:29:14","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:29:14","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 12:29:14","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:06","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:30:06","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:06","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:10","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:30:10","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:10","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:11","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:30:11","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:11","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:12","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:30:12","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:12","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:30:45","Info","General","appuser","","","Request: POST /scan/single"
"2026-04-28 12:34:01","Info","General","appuser","","","Request: GET /scan/status"
"2026-04-28 12:34:01","Error","Database","appuser","","","PG query error: Exception calling ""ExecuteReader"" with ""0"" argument(s): ""42883: operator does not exist: uuid = text"""
"2026-04-28 12:34:01","Error","Database","appuser","","","Query: SELECT status FROM scans WHERE scan_id=@id"
"2026-04-28 12:41:39","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:41:39","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:41:39","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:41:39","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:50:19","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:50:19","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:50:19","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:50:19","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:51:27","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:51:27","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:51:27","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:51:33","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:51:33","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:51:33","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:57:55","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:57:55","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 12:57:55","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 12:57:55","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 12:58:44","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:59:04","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 12:59:05","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 13:02:49","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:02:49","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:03:26","Info","Authentication","appuser","snpl\000870","","Auth attempt via ActiveDirectory"
"2026-04-28 13:03:26","Error","Authentication","appuser","","","Unsupported auth provider: ActiveDirectory"
"2026-04-28 13:05:41","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:05:41","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:08:07","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:08:07","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:08:40","Warning","General","appuser","","","Get-ADUser fallback failed for snpl\000870 : The server has rejected the client credentials."
"2026-04-28 13:14:12","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:14:12","Info","Database","appuser","","","PostgreSQL initialized (ems_production)"
"2026-04-28 13:14:12","Info","General","appuser","","","EMS REST API starting (Production Mode)"
"2026-04-28 13:14:12","Success","General","appuser","","","EMS API listening on port 5000"
"2026-04-28 13:14:57","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 13:14:57","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 13:14:57","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:14:57","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:15:02","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 13:15:02","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:15:02","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:15:19","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 13:15:19","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:15:19","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:18:22","Info","General","appuser","","","Request: GET /api/auth/providers"
"2026-04-28 13:18:22","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:18:22","Info","General","appuser","","","Request: GET /favicon.ico"
"2026-04-28 13:18:22","Info","General","appuser","","","Request: GET /auth/providers"
"2026-04-28 13:18:25","Info","General","appuser","","","Request: GET /api/auth/providers"
